,rating
82754,3.5
82755,3.0
82756,3.0
82757,2.5
82758,2.5
82759,2.5
82760,3.5
82761,2.5
82762,3.5
82763,3.0
82764,3.5
82765,3.0
82766,3.5
82767,2.0
82768,3.0
82769,3.5
82770,3.0
82771,3.5
82772,3.0
82773,3.5
82774,3.5
82775,3.0
82776,3.0
82777,3.0
82778,3.5
82779,3.0
82780,3.0
82781,2.5
82782,3.0
82783,3.0
82784,4.0
82785,3.0
82786,3.5
82787,2.5
82788,3.0
82789,3.0
82790,3.5
82791,2.5
82792,4.0
82793,1.5
82794,2.5
82795,3.5
82796,3.5
82797,3.0
82798,2.0
82799,2.0
82800,3.0
82801,3.0
82802,3.5
82803,2.5
82804,1.0
82805,3.5
82806,4.5
82807,3.0
82808,2.0
82809,3.5
82810,2.5
82811,2.0
82812,3.0
82813,2.5
82814,1.0
82815,2.5
82816,2.0
82817,2.5
82818,2.5
82819,2.5
82820,1.0
82821,2.0
82822,3.0
82823,2.0
82824,3.0
82825,2.5
82826,2.0
82827,1.0
82828,2.0
82829,4.5
82830,4.5
82831,2.0
82832,4.0
82833,3.0
82834,3.0
82835,3.5
82836,2.0
82837,2.5
82838,2.5
82839,4.5
82840,0.5
82841,3.5
82842,1.5
82843,3.0
82844,3.5
82845,4.0
82846,2.5
82847,0.5
82848,3.0
82849,3.0
82850,3.0
82851,2.0
82852,3.0
82853,3.5
82854,2.5
82855,4.0
82856,1.0
82857,2.5
82858,2.5
82859,3.0
82860,1.0
82861,2.0
82862,3.0
82863,2.0
82864,3.0
82865,3.5
82866,3.5
82867,3.0
82868,2.5
82869,2.5
82870,3.0
82871,1.5
82872,3.0
82873,3.0
82874,3.0
82875,4.0
82876,2.0
82877,3.0
82878,1.0
82879,3.0
82880,2.5
82881,2.0
82882,2.5
82883,4.0
82884,3.5
82885,2.0
82886,4.0
82887,2.0
82888,3.0
82889,3.5
82890,3.0
82891,2.5
82892,4.0
82893,3.0
82894,3.0
82895,2.5
82896,4.0
82897,1.0
82898,4.0
82899,3.5
82900,2.5
82901,3.0
82902,4.0
82903,1.0
82904,4.5
82905,1.0
82906,3.0
82907,2.5
82908,3.0
82909,2.5
82910,4.5
82911,0.5
82912,3.5
82913,2.5
82914,2.0
82915,3.5
82916,1.5
82917,3.5
82918,3.0
82919,4.0
82920,4.5
82921,2.0
82922,2.5
82923,4.5
82924,3.5
82925,3.0
82926,4.0
82927,4.0
82928,4.0
82929,2.0
82930,3.0
82931,2.0
82932,2.0
82933,2.0
82934,2.5
82935,3.0
82936,3.5
82937,3.0
82938,3.5
82939,3.0
82940,2.5
82941,3.0
82942,3.0
82943,2.5
82944,3.0
82945,3.0
82946,4.5
82947,1.0
82948,1.0
82949,5.0
82950,3.5
82951,3.0
82952,3.5
82953,3.5
82954,3.0
82955,2.0
82956,4.5
82957,3.5
82958,4.5
82959,3.0
82960,0.5
82961,4.0
82962,5.0
82963,5.0
82964,2.0
82965,5.0
82966,4.5
82967,4.0
82968,2.0
82969,2.5
82970,4.0
82971,4.0
82972,2.5
82973,5.0
82974,5.0
82975,3.0
82976,5.0
82977,2.5
82978,3.5
82979,3.0
82980,3.5
82981,3.0
82982,5.0
82983,4.0
82984,4.5
82985,4.0
82986,3.5
82987,4.0
82988,2.5
82989,5.0
82990,4.5
82991,4.0
82992,3.0
82993,1.5
82994,1.0
82995,2.0
82996,2.0
82997,2.0
82998,4.0
82999,2.5
83000,4.0
83001,3.5
83002,4.0
83003,2.0
83004,3.0
83005,3.5
83006,3.5
83007,1.5
83008,3.5
83009,2.5
83010,2.0
83011,3.0
83012,1.0
83013,4.0
83014,1.5
83015,3.5
83016,2.0
83017,3.0
83018,1.5
83019,1.0
83020,2.5
83021,2.5
83022,2.0
83023,1.0
83024,2.0
83025,2.5
83026,3.0
83027,3.0
83028,2.5
83029,2.0
83030,3.5
83031,3.0
83032,0.5
83033,3.5
83034,3.5
83035,1.0
83036,4.0
83037,3.0
83038,1.0
83039,2.5
83040,3.0
83041,3.5
83042,2.5
83043,2.0
83044,3.0
83045,4.5
83046,2.5
83047,2.0
83048,2.5
83049,2.0
83050,3.5
83051,3.0
83052,2.0
83053,3.5
83054,2.0
83055,3.5
83056,5.0
83057,2.0
83058,3.0
83059,4.5
83060,4.0
83061,4.5
83062,4.5
83063,3.5
83064,3.0
83065,3.5
83066,4.0
83067,3.0
83068,3.0
83069,2.0
83070,2.0
83071,2.5
83072,3.0
83073,3.0
83074,3.0
83075,4.0
83076,4.5
83077,2.5
83078,3.5
83079,3.0
83080,4.0
83081,3.5
83082,3.0
83083,3.5
83084,3.0
83085,3.0
83086,3.5
83087,3.5
83088,3.0
83089,3.0
83090,4.0
83091,3.0
83092,4.0
83093,3.5
83094,4.0
83095,3.5
83096,4.0
83097,4.0
83098,4.5
83099,3.5
83100,3.5
83101,4.5
83102,3.5
83103,3.5
83104,3.5
83105,3.5
83106,1.5
83107,4.5
83108,5.0
83109,3.5
83110,3.0
83111,1.0
83112,2.5
83113,4.0
83114,3.5
83115,4.5
83116,2.5
83117,3.5
83118,4.5
83119,3.0
83120,5.0
83121,4.0
83122,2.5
83123,4.0
83124,3.5
83125,4.0
83126,3.0
83127,3.5
83128,3.0
83129,2.5
83130,1.5
83131,3.5
83132,3.5
83133,4.0
83134,3.0
83135,3.0
83136,3.0
83137,3.0
83138,3.0
83139,2.5
83140,2.0
83141,4.0
83142,3.5
83143,1.0
83144,1.0
83145,1.5
83146,2.5
83147,2.5
83148,2.0
83149,3.0
83150,3.0
83151,1.5
83152,4.0
83153,1.0
83154,4.5
83155,3.5
83156,3.5
83157,3.0
83158,2.5
83159,2.0
83160,1.0
83161,3.0
83162,3.0
83163,3.0
83164,1.5
83165,2.0
83166,2.5
83167,2.5
83168,1.0
83169,3.5
83170,3.5
83171,4.5
83172,3.5
83173,2.5
83174,4.0
83175,2.5
83176,3.5
83177,2.0
83178,1.5
83179,3.0
83180,4.0
83181,2.5
83182,3.5
83183,1.5
83184,3.5
83185,3.5
83186,2.5
83187,3.5
83188,4.0
83189,3.5
83190,4.0
83191,2.5
83192,1.5
83193,3.0
83194,1.5
83195,1.0
83196,4.5
83197,3.0
83198,2.5
83199,1.5
83200,3.0
83201,3.0
83202,2.0
83203,4.0
83204,4.0
83205,5.0
83206,4.5
83207,3.0
83208,4.5
83209,5.0
83210,3.5
83211,2.0
83212,4.5
83213,2.5
83214,4.5
83215,3.5
83216,2.5
83217,3.0
83218,3.5
83219,1.0
83220,5.0
83221,2.0
83222,3.0
83223,3.0
83224,3.5
83225,3.0
83226,4.0
83227,3.0
83228,2.0
83229,1.0
83230,2.5
83231,2.5
83232,2.5
83233,2.5
83234,2.5
83235,2.0
83236,3.5
83237,3.5
83238,2.0
83239,2.5
83240,4.0
83241,3.0
83242,2.5
83243,2.0
83244,2.5
83245,4.0
83246,0.5
83247,3.0
83248,3.0
83249,3.5
83250,2.0
83251,4.0
83252,3.5
83253,2.5
83254,4.0
83255,4.0
83256,1.0
83257,3.5
83258,1.0
83259,2.0
83260,3.0
83261,4.0
83262,5.0
83263,1.0
83264,1.0
83265,1.0
83266,3.0
83267,2.0
83268,2.5
83269,2.0
83270,3.5
83271,3.5
83272,4.5
83273,3.5
83274,2.5
83275,4.0
83276,3.5
83277,2.0
83278,1.0
83279,2.0
83280,2.5
83281,2.5
83282,3.5
83283,4.0
83284,2.5
83285,3.5
83286,4.0
83287,3.5
83288,4.0
83289,4.0
83290,3.0
83291,4.0
83292,3.5
83293,4.0
83294,2.0
83295,3.5
83296,3.0
83297,2.5
83298,4.5
83299,3.5
83300,3.0
83301,4.0
83302,2.5
83303,5.0
83304,1.0
83305,3.0
83306,4.0
83307,2.5
83308,2.0
83309,2.0
83310,4.0
83311,5.0
83312,2.0
83313,3.5
83314,2.5
83315,3.5
83316,2.0
83317,1.5
83318,3.0
83319,2.5
83320,0.5
83321,1.0
83322,3.0
83323,1.0
83324,4.5
83325,1.0
83326,4.0
83327,3.0
83328,1.0
83329,3.5
83330,5.0
83331,3.0
83332,1.5
83333,2.5
83334,2.5
83335,1.0
83336,1.5
83337,2.0
83338,3.5
83339,3.5
83340,1.0
83341,4.0
83342,3.0
83343,2.5
83344,4.0
83345,3.0
83346,3.5
83347,3.0
83348,4.0
83349,3.5
83350,3.0
83351,3.5
83352,4.0
83353,5.0
83354,3.0
83355,0.5
83356,5.0
83357,2.5
83358,3.0
83359,4.0
83360,1.0
83361,3.0
83362,4.0
83363,2.5
83364,4.0
83365,3.0
83366,3.0
83367,3.5
83368,3.0
83369,3.0
83370,3.0
83371,3.0
83372,3.5
83373,5.0
83374,4.5
83375,2.0
83376,3.5
83377,3.0
83378,3.5
83379,3.5
83380,3.5
83381,5.0
83382,3.5
83383,1.0
83384,3.5
83385,3.0
83386,0.5
83387,5.0
83388,4.5
83389,3.0
83390,3.5
83391,4.0
83392,3.5
83393,4.0
83394,3.5
83395,3.0
83396,4.0
83397,3.0
83398,3.0
83399,3.5
83400,3.0
83401,4.0
83402,3.0
83403,0.5
83404,0.5
83405,4.5
83406,5.0
83407,2.5
83408,3.5
83409,2.0
83410,1.0
83411,3.5
83412,1.0
83413,3.5
83414,2.5
83415,5.0
83416,0.5
83417,4.0
83418,4.0
83419,3.0
83420,1.0
83421,2.0
83422,3.0
83423,5.0
83424,4.0
83425,3.0
83426,3.0
83427,3.5
83428,1.5
83429,2.0
83430,1.0
83431,2.0
83432,2.5
83433,1.5
83434,3.5
83435,3.0
83436,3.0
83437,4.5
83438,2.5
83439,1.0
83440,2.0
83441,4.0
83442,4.0
83443,1.0
83444,0.5
83445,3.0
83446,2.0
83447,3.0
83448,2.0
83449,4.0
83450,4.5
83451,2.5
83452,3.5
83453,4.0
83454,4.5
83455,4.0
83456,1.0
83457,1.0
83458,4.0
83459,3.0
83460,4.0
83461,1.0
83462,2.0
83463,1.0
83464,1.5
83465,1.5
83466,4.0
83467,0.5
83468,3.5
83469,2.5
83470,3.0
83471,4.0
83472,4.0
83473,5.0
83474,5.0
83475,5.0
83476,5.0
83477,5.0
83478,4.5
83479,4.0
83480,4.5
83481,4.0
83482,4.0
83483,5.0
83484,5.0
83485,4.0
83486,4.5
83487,4.5
83488,4.0
83489,3.5
83490,4.5
83491,4.0
83492,4.0
83493,5.0
83494,4.5
83495,5.0
83496,4.5
83497,5.0
83498,3.5
83499,4.5
83500,5.0
83501,4.0
83502,4.5
83503,5.0
83504,4.0
83505,4.0
83506,5.0
83507,4.5
83508,5.0
83509,5.0
83510,4.5
83511,5.0
83512,4.5
83513,4.0
83514,3.5
83515,5.0
83516,4.5
83517,4.0
83518,5.0
83519,4.0
83520,5.0
83521,5.0
83522,4.0
83523,4.0
83524,5.0
83525,4.5
83526,4.0
83527,4.0
83528,4.5
83529,4.0
83530,5.0
83531,4.0
83532,5.0
83533,4.5
83534,4.0
83535,4.5
83536,4.0
83537,4.5
83538,4.5
83539,4.5
83540,4.0
83541,4.0
83542,4.5
83543,5.0
83544,4.0
83545,4.0
83546,4.5
83547,4.0
83548,3.5
83549,4.0
83550,5.0
83551,4.5
83552,4.0
83553,4.0
83554,5.0
83555,4.0
83556,4.0
83557,4.5
83558,4.0
83559,3.0
83560,3.0
83561,3.0
83562,5.0
83563,3.0
83564,2.0
83565,4.0
83566,3.0
83567,4.0
83568,1.0
83569,3.0
83570,5.0
83571,5.0
83572,5.0
83573,3.0
83574,3.0
83575,3.0
83576,5.0
83577,3.0
83578,4.0
83579,3.0
83580,4.0
83581,4.0
83582,4.0
83583,3.0
83584,3.0
83585,4.0
83586,3.0
83587,4.0
83588,5.0
83589,3.0
83590,3.0
83591,3.0
83592,3.0
83593,4.0
83594,3.0
83595,2.0
83596,2.0
83597,3.0
83598,4.0
83599,3.0
83600,3.0
83601,3.0
83602,3.0
83603,3.0
83604,4.0
83605,4.0
83606,3.0
83607,3.0
83608,5.0
83609,4.0
83610,3.0
83611,3.0
83612,2.0
83613,3.0
83614,3.0
83615,3.0
83616,5.0
83617,5.0
83618,3.0
83619,3.0
83620,5.0
83621,3.0
83622,5.0
83623,3.0
83624,2.0
83625,3.0
83626,4.0
83627,3.0
83628,3.0
83629,3.0
83630,4.0
83631,3.0
83632,4.0
83633,5.0
83634,2.0
83635,3.0
83636,5.0
83637,4.0
83638,3.0
83639,4.0
83640,2.0
83641,3.0
83642,3.0
83643,3.0
83644,1.0
83645,3.0
83646,4.0
83647,3.0
83648,3.0
83649,3.0
83650,5.0
83651,4.0
83652,5.0
83653,5.0
83654,4.0
83655,3.0
83656,3.0
83657,4.0
83658,4.0
83659,2.0
83660,3.0
83661,1.0
83662,5.0
83663,3.0
83664,3.0
83665,1.0
83666,3.0
83667,4.0
83668,4.0
83669,2.0
83670,3.0
83671,1.0
83672,4.0
83673,5.0
83674,3.0
83675,4.0
83676,5.0
83677,2.0
83678,5.0
83679,3.0
83680,4.0
83681,4.0
83682,3.0
83683,4.0
83684,3.0
83685,4.0
83686,4.0
83687,4.0
83688,3.0
83689,5.0
83690,4.0
83691,5.0
83692,4.0
83693,4.0
83694,5.0
83695,4.0
83696,1.0
83697,2.0
83698,1.0
83699,4.0
83700,5.0
83701,4.0
83702,1.0
83703,1.0
83704,5.0
83705,4.0
83706,4.0
83707,1.0
83708,2.0
83709,5.0
83710,5.0
83711,4.0
83712,4.0
83713,2.0
83714,5.0
83715,4.0
83716,4.0
83717,3.0
83718,4.0
83719,5.0
83720,4.0
83721,4.0
83722,5.0
83723,3.0
83724,4.0
83725,4.0
83726,4.0
83727,2.0
83728,3.0
83729,4.0
83730,4.0
83731,4.0
83732,4.0
83733,5.0
83734,3.0
83735,2.0
83736,3.0
83737,3.0
83738,4.0
83739,5.0
83740,3.0
83741,3.0
83742,3.0
83743,4.0
83744,5.0
83745,3.0
83746,4.0
83747,1.0
83748,3.0
83749,5.0
83750,2.0
83751,5.0
83752,3.0
83753,4.0
83754,4.0
83755,3.0
83756,4.0
83757,5.0
83758,2.0
83759,3.0
83760,3.0
83761,3.0
83762,4.0
83763,4.0
83764,1.0
83765,4.0
83766,5.0
83767,2.0
83768,4.0
83769,5.0
83770,3.0
83771,2.0
83772,3.0
83773,3.0
83774,2.0
83775,4.0
83776,5.0
83777,3.0
83778,4.0
83779,3.0
83780,3.0
83781,4.0
83782,4.0
83783,4.0
83784,3.0
83785,3.0
83786,3.0
83787,2.0
83788,5.0
83789,3.0
83790,5.0
83791,3.0
83792,5.0
83793,1.0
83794,3.0
83795,3.0
83796,2.0
83797,1.0
83798,5.0
83799,3.0
83800,1.0
83801,3.0
83802,4.0
83803,4.0
83804,2.0
83805,4.0
83806,3.0
83807,4.0
83808,2.0
83809,4.0
83810,4.0
83811,1.0
83812,4.0
83813,1.0
83814,5.0
83815,5.0
83816,5.0
83817,4.0
83818,4.0
83819,4.0
83820,5.0
83821,5.0
83822,4.0
83823,4.0
83824,4.0
83825,5.0
83826,5.0
83827,5.0
83828,4.0
83829,3.0
83830,5.0
83831,4.0
83832,5.0
83833,5.0
83834,5.0
83835,4.0
83836,4.0
83837,5.0
83838,4.0
83839,5.0
83840,4.0
83841,5.0
83842,4.0
83843,4.0
83844,4.0
83845,5.0
83846,5.0
83847,5.0
83848,5.0
83849,4.0
83850,4.0
83851,5.0
83852,4.0
83853,4.0
83854,4.0
83855,3.0
83856,4.0
83857,3.0
83858,3.0
83859,4.0
83860,2.0
83861,4.0
83862,4.0
83863,3.0
83864,4.0
83865,5.0
83866,3.0
83867,2.0
83868,3.0
83869,4.0
83870,1.0
83871,1.0
83872,5.0
83873,5.0
83874,2.0
83875,3.0
83876,1.0
83877,1.0
83878,4.0
83879,2.0
83880,3.0
83881,3.0
83882,4.0
83883,4.0
83884,5.0
83885,4.0
83886,4.0
83887,4.0
83888,4.0
83889,4.0
83890,4.0
83891,4.0
83892,4.0
83893,3.0
83894,3.0
83895,5.0
83896,4.0
83897,4.0
83898,5.0
83899,5.0
83900,3.0
83901,4.0
83902,5.0
83903,4.0
83904,5.0
83905,3.0
83906,5.0
83907,3.0
83908,2.0
83909,4.0
83910,4.0
83911,5.0
83912,4.0
83913,4.0
83914,3.0
83915,5.0
83916,4.0
83917,5.0
83918,3.0
83919,5.0
83920,4.0
83921,5.0
83922,5.0
83923,3.0
83924,5.0
83925,5.0
83926,4.0
83927,5.0
83928,5.0
83929,2.0
83930,3.0
83931,4.0
83932,1.0
83933,5.0
83934,4.0
83935,5.0
83936,4.0
83937,4.0
83938,4.0
83939,2.0
83940,3.0
83941,4.0
83942,2.0
83943,4.0
83944,1.0
83945,4.0
83946,4.0
83947,3.0
83948,4.0
83949,4.0
83950,4.0
83951,5.0
83952,3.0
83953,4.0
83954,3.0
83955,5.0
83956,4.0
83957,4.0
83958,1.0
83959,1.0
83960,2.0
83961,1.0
83962,4.0
83963,4.0
83964,5.0
83965,5.0
83966,3.0
83967,4.0
83968,2.0
83969,4.0
83970,3.0
83971,3.0
83972,3.0
83973,4.0
83974,4.0
83975,3.0
83976,4.0
83977,3.0
83978,4.0
83979,1.0
83980,3.0
83981,1.0
83982,5.0
83983,3.0
83984,4.0
83985,4.0
83986,4.0
83987,5.0
83988,1.0
83989,4.0
83990,5.0
83991,5.0
83992,4.0
83993,3.0
83994,4.0
83995,1.0
83996,4.0
83997,3.0
83998,5.0
83999,4.0
84000,5.0
84001,4.0
84002,2.0
84003,2.0
84004,4.0
84005,5.0
84006,3.0
84007,1.0
84008,3.0
84009,5.0
84010,3.0
84011,3.0
84012,5.0
84013,4.0
84014,4.0
84015,5.0
84016,2.0
84017,3.0
84018,3.0
84019,2.0
84020,2.0
84021,4.0
84022,5.0
84023,4.0
84024,4.0
84025,3.0
84026,3.0
84027,4.0
84028,5.0
84029,5.0
84030,2.0
84031,4.0
84032,5.0
84033,4.0
84034,5.0
84035,4.0
84036,4.0
84037,4.0
84038,4.0
84039,4.0
84040,4.0
84041,4.0
84042,3.0
84043,4.0
84044,4.0
84045,4.0
84046,4.0
84047,4.0
84048,4.0
84049,3.0
84050,1.0
84051,1.0
84052,1.0
84053,2.0
84054,4.0
84055,4.0
84056,2.0
84057,4.0
84058,5.0
84059,2.0
84060,4.0
84061,4.0
84062,4.0
84063,4.0
84064,4.0
84065,5.0
84066,4.0
84067,4.0
84068,4.0
84069,3.0
84070,3.0
84071,3.0
84072,4.0
84073,4.0
84074,4.0
84075,2.0
84076,3.0
84077,4.0
84078,5.0
84079,4.0
84080,1.0
84081,4.0
84082,4.0
84083,4.0
84084,3.0
84085,4.0
84086,5.0
84087,4.0
84088,2.0
84089,3.0
84090,4.0
84091,1.0
84092,5.0
84093,4.0
84094,4.0
84095,3.0
84096,3.0
84097,4.0
84098,3.0
84099,4.0
84100,4.0
84101,3.0
84102,4.0
84103,4.0
84104,4.0
84105,4.0
84106,1.0
84107,4.0
84108,1.0
84109,4.0
84110,5.0
84111,2.0
84112,1.0
84113,2.0
84114,2.0
84115,3.0
84116,2.0
84117,1.0
84118,1.0
84119,2.0
84120,3.0
84121,3.0
84122,1.0
84123,4.0
84124,2.0
84125,4.0
84126,3.0
84127,1.0
84128,1.0
84129,4.0
84130,2.0
84131,5.0
84132,4.0
84133,3.0
84134,1.0
84135,3.0
84136,4.0
84137,4.0
84138,4.0
84139,4.0
84140,4.0
84141,4.0
84142,4.0
84143,3.0
84144,5.0
84145,1.0
84146,2.0
84147,3.0
84148,5.0
84149,3.0
84150,4.0
84151,1.0
84152,1.0
84153,5.0
84154,5.0
84155,3.0
84156,1.0
84157,4.0
84158,1.0
84159,4.0
84160,2.0
84161,1.0
84162,4.0
84163,5.0
84164,4.0
84165,4.0
84166,4.0
84167,4.0
84168,2.0
84169,4.0
84170,5.0
84171,3.0
84172,2.0
84173,1.0
84174,4.0
84175,2.0
84176,4.0
84177,4.0
84178,3.0
84179,4.0
84180,1.0
84181,3.0
84182,2.0
84183,4.0
84184,5.0
84185,2.0
84186,2.0
84187,4.0
84188,3.0
84189,3.0
84190,4.0
84191,1.0
84192,3.0
84193,4.0
84194,5.0
84195,3.0
84196,4.0
84197,1.0
84198,3.0
84199,3.0
84200,3.0
84201,3.0
84202,3.0
84203,4.0
84204,3.0
84205,3.0
84206,5.0
84207,5.0
84208,3.0
84209,4.0
84210,4.0
84211,4.0
84212,3.0
84213,4.0
84214,4.0
84215,5.0
84216,5.0
84217,4.0
84218,4.0
84219,4.0
84220,4.0
84221,3.0
84222,4.0
84223,4.0
84224,4.0
84225,1.0
84226,4.0
84227,4.0
84228,2.0
84229,4.0
84230,4.0
84231,3.0
84232,4.0
84233,2.0
84234,4.0
84235,1.0
84236,3.0
84237,3.0
84238,5.0
84239,1.0
84240,4.0
84241,3.0
84242,4.0
84243,5.0
84244,4.0
84245,3.0
84246,2.0
84247,3.0
84248,2.0
84249,4.0
84250,4.0
84251,4.0
84252,2.0
84253,2.0
84254,3.0
84255,4.0
84256,3.0
84257,4.0
84258,3.0
84259,4.0
84260,4.0
84261,4.0
84262,4.0
84263,4.0
84264,4.0
84265,5.0
84266,3.0
84267,1.0
84268,4.0
84269,4.0
84270,4.0
84271,3.0
84272,2.0
84273,5.0
84274,4.0
84275,4.0
84276,3.0
84277,2.0
84278,5.0
84279,4.0
84280,4.0
84281,1.0
84282,3.0
84283,2.0
84284,4.0
84285,4.0
84286,3.0
84287,5.0
84288,1.0
84289,3.0
84290,1.0
84291,4.0
84292,4.0
84293,5.0
84294,1.0
84295,5.0
84296,4.0
84297,4.0
84298,4.0
84299,4.0
84300,5.0
84301,3.0
84302,3.0
84303,4.0
84304,4.0
84305,4.0
84306,4.0
84307,5.0
84308,3.0
84309,3.0
84310,1.0
84311,5.0
84312,4.0
84313,2.0
84314,3.0
84315,3.0
84316,1.0
84317,2.0
84318,1.0
84319,3.0
84320,3.0
84321,4.0
84322,3.0
84323,3.0
84324,4.0
84325,5.0
84326,5.0
84327,4.0
84328,2.0
84329,5.0
84330,3.0
84331,3.0
84332,1.0
84333,4.0
84334,4.0
84335,3.0
84336,4.0
84337,3.0
84338,3.0
84339,3.0
84340,3.0
84341,3.0
84342,1.0
84343,1.0
84344,4.0
84345,4.0
84346,5.0
84347,4.0
84348,2.0
84349,4.0
84350,4.0
84351,4.0
84352,3.0
84353,4.0
84354,1.0
84355,3.0
84356,4.0
84357,4.0
84358,3.0
84359,4.0
84360,3.0
84361,4.0
84362,3.0
84363,2.0
84364,1.0
84365,4.0
84366,4.0
84367,2.0
84368,4.0
84369,3.0
84370,5.0
84371,3.0
84372,3.0
84373,1.0
84374,4.0
84375,4.0
84376,2.0
84377,1.0
84378,3.0
84379,5.0
84380,1.0
84381,2.0
84382,3.0
84383,3.0
84384,4.0
84385,4.0
84386,4.0
84387,5.0
84388,4.0
84389,5.0
84390,4.0
84391,4.0
84392,3.0
84393,4.0
84394,4.0
84395,4.0
84396,1.0
84397,3.0
84398,1.0
84399,4.0
84400,4.0
84401,4.0
84402,4.0
84403,4.0
84404,2.0
84405,4.0
84406,4.0
84407,3.0
84408,5.0
84409,4.0
84410,1.0
84411,3.0
84412,1.0
84413,1.0
84414,4.0
84415,5.0
84416,3.0
84417,5.0
84418,3.0
84419,3.0
84420,4.0
84421,4.0
84422,1.0
84423,3.0
84424,4.0
84425,3.0
84426,4.0
84427,3.0
84428,4.0
84429,4.0
84430,4.0
84431,3.0
84432,4.0
84433,3.0
84434,2.0
84435,3.0
84436,4.0
84437,3.0
84438,3.0
84439,4.0
84440,4.0
84441,3.0
84442,3.0
84443,3.0
84444,2.0
84445,3.0
84446,4.0
84447,4.0
84448,4.0
84449,3.0
84450,3.0
84451,3.0
84452,3.0
84453,3.0
84454,4.0
84455,3.0
84456,3.0
84457,3.0
84458,3.0
84459,5.0
84460,4.0
84461,3.0
84462,4.0
84463,4.0
84464,5.0
84465,3.0
84466,5.0
84467,3.0
84468,4.0
84469,4.0
84470,3.0
84471,5.0
84472,4.0
84473,3.0
84474,3.0
84475,3.0
84476,3.0
84477,2.0
84478,4.0
84479,3.0
84480,3.0
84481,4.0
84482,3.0
84483,3.0
84484,3.0
84485,4.0
84486,4.0
84487,4.0
84488,4.0
84489,3.0
84490,4.0
84491,3.0
84492,4.0
84493,5.0
84494,3.0
84495,3.0
84496,5.0
84497,5.0
84498,3.0
84499,4.0
84500,3.0
84501,3.0
84502,4.0
84503,4.0
84504,3.5
84505,4.0
84506,3.0
84507,3.0
84508,5.0
84509,4.0
84510,5.0
84511,2.0
84512,3.0
84513,3.5
84514,3.0
84515,4.0
84516,3.0
84517,3.0
84518,4.0
84519,3.0
84520,3.5
84521,3.5
84522,3.0
84523,3.0
84524,3.0
84525,4.0
84526,2.5
84527,3.0
84528,2.0
84529,1.0
84530,2.0
84531,3.0
84532,3.0
84533,2.0
84534,4.0
84535,3.0
84536,4.0
84537,3.0
84538,3.0
84539,4.0
84540,3.5
84541,1.0
84542,4.0
84543,5.0
84544,5.0
84545,3.5
84546,4.0
84547,3.0
84548,3.0
84549,4.0
84550,2.5
84551,3.0
84552,4.0
84553,3.0
84554,4.0
84555,3.0
84556,3.5
84557,4.0
84558,3.0
84559,3.5
84560,4.0
84561,4.0
84562,3.0
84563,3.0
84564,3.0
84565,3.0
84566,3.5
84567,3.0
84568,3.0
84569,2.0
84570,3.5
84571,3.5
84572,2.0
84573,3.5
84574,3.0
84575,3.5
84576,5.0
84577,5.0
84578,3.0
84579,3.0
84580,2.0
84581,4.0
84582,4.0
84583,4.5
84584,2.5
84585,3.5
84586,3.0
84587,4.0
84588,2.0
84589,3.0
84590,3.5
84591,3.0
84592,4.0
84593,3.5
84594,3.5
84595,3.5
84596,4.0
84597,3.0
84598,3.0
84599,2.0
84600,3.5
84601,3.0
84602,1.0
84603,3.0
84604,4.0
84605,2.5
84606,5.0
84607,3.0
84608,3.0
84609,3.5
84610,5.0
84611,2.5
84612,3.0
84613,5.0
84614,2.5
84615,3.0
84616,3.5
84617,4.0
84618,2.5
84619,5.0
84620,3.5
84621,2.0
84622,4.0
84623,2.0
84624,3.0
84625,3.5
84626,3.0
84627,3.0
84628,3.5
84629,4.0
84630,2.0
84631,2.0
84632,1.0
84633,3.0
84634,4.5
84635,2.5
84636,2.5
84637,3.0
84638,2.0
84639,3.5
84640,3.0
84641,3.5
84642,3.0
84643,2.0
84644,1.0
84645,3.5
84646,3.0
84647,2.0
84648,3.5
84649,3.0
84650,4.5
84651,3.0
84652,3.0
84653,3.0
84654,3.0
84655,3.0
84656,4.0
84657,4.0
84658,3.0
84659,3.5
84660,3.0
84661,3.0
84662,2.5
84663,3.5
84664,4.0
84665,4.0
84666,3.0
84667,3.0
84668,3.5
84669,3.0
84670,4.0
84671,4.5
84672,4.0
84673,3.5
84674,2.5
84675,3.5
84676,3.0
84677,3.0
84678,3.0
84679,3.0
84680,3.5
84681,4.5
84682,3.0
84683,3.0
84684,3.5
84685,3.5
84686,3.0
84687,4.0
84688,2.5
84689,3.5
84690,2.5
84691,2.5
84692,2.5
84693,3.5
84694,4.0
84695,4.0
84696,2.0
84697,3.5
84698,3.5
84699,4.0
84700,4.5
84701,4.0
84702,4.0
84703,3.5
84704,3.5
84705,3.5
84706,3.5
84707,3.0
84708,4.0
84709,4.0
84710,4.0
84711,3.5
84712,2.5
84713,3.0
84714,3.5
84715,4.0
84716,4.0
84717,3.5
84718,4.0
84719,4.5
84720,4.0
84721,3.0
84722,3.5
84723,3.5
84724,3.5
84725,4.5
84726,3.5
84727,3.0
84728,4.0
84729,4.0
84730,5.0
84731,2.5
84732,3.5
84733,4.0
84734,4.5
84735,4.0
84736,4.0
84737,3.0
84738,2.5
84739,4.0
84740,3.0
84741,2.5
84742,3.5
84743,3.5
84744,4.0
84745,4.0
84746,3.0
84747,4.0
84748,4.0
84749,4.0
84750,2.5
84751,4.5
84752,3.0
